date,stock,current_price,change_pct,rsi,ema20,ema50,ema200,vwap,macd,volume,avg_volume,confidence,entry,target_1,target_2,stop_loss,trend,intraday_signal,long_term_signal,timeframe,timeframe_t2,risk_reward,rank
2026-08-08T07:09:10.024Z,BDL,1294,-0.38,52.92,1276.15,1291.68,1358.98,1409.25,4.852,872088,842051,61,1294,1226.65,1192.98,1344.51,Neutral,HOLD,SELL,4 days,1 week,1.33,26
2026-08-08T07:09:09.597Z,RELIANCE,1334.8,0.74,58.6,1300.97,1310.43,1367.62,1391.56,5.047,9885638,12341580,60,1334.8,1287.45,1263.77,1370.31,Bullish,HOLD,SELL,4 days,1 week,1.33,8
2026-08-08T07:09:09.696Z,WIPRO,187.53,0.76,61.45,182.19,183.44,206.35,210.57,1.226,7823102,15984114,60,187.53,179.84,176,193.3,Bullish,HOLD,SELL,4 days,1 week,1.33,8
2026-08-08T07:09:09.774Z,CANBK,131.95,0.19,61.22,127.65,128.89,132.13,135.73,0.876,22576580,22751924,60,131.95,126.36,123.57,136.14,Bullish,HOLD,SELL,4 days,1 week,1.33,8
2026-08-08T07:09:10.056Z,PIIND,2774.6,-0.77,55.99,2736.36,2751.23,3053.63,3143.08,12.843,85234,185264,60,2774.6,2660.3,2603.15,2860.33,Bullish,HOLD,SELL,4 days,1 week,1.33,8
2026-08-08T07:09:10.102Z,GODFRYPHLP,2286,-1.68,59.39,2182.5,2183.68,2399.57,2650.2,29.575,278917,636233,60,2286,2126.59,2046.88,2405.56,Bullish,HOLD,SELL,3 days,1 week,1.33,8
2026-08-08T07:09:10.184Z,CHOLAHLDNG,1628,1.52,61.4,1572.6,1583.78,1660.61,1699.05,9.217,196653,209048,60,1628,1532.27,1484.41,1699.8,Neutral,HOLD,SELL,4 days,1 week,1.33,26
2026-08-08T07:09:10.297Z,FORCEMOT,18500,-0.2,58.17,18062.54,18412.52,19210.39,19667.59,152.974,73575,95197,60,18500,17350.09,16775.14,19362.43,Bullish,HOLD,SELL,4 days,1 week,1.33,8
2026-08-08T07:09:10.324Z,TATAELXSI,3781,1.78,55.49,3681.17,3818.99,4477.2,4676.35,43.162,449437,539950,60,3781,3582.61,3483.41,3929.79,Bullish,HOLD,SELL,3 days,5 days,1.33,8
2026-08-08T07:09:10.427Z,OLAELEC,41.07,-0.89,56.52,39.63,39.71,38.55,42.85,0.487,26892667,52621524,60,41.07,37.86,36.25,43.48,Bullish,HOLD,BUY,4 days,1 week,1.33,2
2026-08-08T07:09:10.477Z,KPITTECH,629.9,1.11,55.42,606.59,640.07,829.72,782.56,11.124,2544167,5577782,60,629.9,583.09,559.68,665.01,Bullish,HOLD,SELL,4 days,1 week,1.33,8
2026-08-08T07:09:09.706Z,SOLARINDS,18650,0.83,54.9,18434.22,17990.07,15953.93,14914.73,-21.122,49218,94784,58,18650,17633.23,17124.84,19412.58,Bullish,HOLD,BUY,4 days,1 week,1.33,2
2026-08-08T07:09:09.720Z,ICICIAMC,3072.8,-0.29,41.53,3131.73,3184.66,3031.15,2922.51,0.144,123997,421234,58,3072.8,2933.67,2864.11,3177.14,Bearish,HOLD,BUY,4 days,1 week,1.33,11
2026-08-08T07:09:09.744Z,CGPOWER,879,-1.18,47.75,881.23,885.78,798.62,762.68,0.548,1509786,4269956,58,879,820.07,790.61,923.19,Bearish,HOLD,BUY,4 days,1 week,1.33,11
2026-08-08T07:09:09.789Z,GAIL,173.63,-1.57,49.64,174.36,171.81,167.93,167,0.001,7005144,11673023,58,173.63,165.19,160.97,179.96,Neutral,HOLD,BUY,4 days,1 week,1.33,20
2026-08-08T07:09:09.809Z,MARICO,862,0.23,53.19,859.73,842.58,791.61,769.47,-1.646,1151946,1833741,58,862,825.4,807.1,889.45,Bullish,HOLD,BUY,4 days,1 week,1.33,2
2026-08-08T07:09:09.855Z,RECLTD,367,1.52,54.79,364.32,359.31,358.37,358.79,-0.319,4061190,4438660,58,367,352.07,344.6,378.2,Bullish,HOLD,BUY,4 days,1 week,1.33,2
2026-08-08T07:09:09.961Z,GODREJPROP,2070,-0.57,52.66,2068.37,1977.87,1898.38,1854.24,-14.751,486095,782762,58,2070,1939.99,1874.98,2167.51,Bullish,HOLD,BUY,4 days,1 week,1.33,2
2026-08-08T07:09:10.020Z,PIRAMALFIN,2109.7,-1.26,51.97,2095.83,2065.29,1831.53,1855.25,-4.594,121223,340989,58,2109.7,1972.77,1904.31,2212.39,Neutral,HOLD,BUY,4 days,1 week,1.33,20
2026-08-08T07:09:10.043Z,GODREJIND,1311.5,-0.67,53.23,1304.22,1228.35,1102.84,1091.9,-12.309,33908,272592,58,1311.5,1220.03,1174.3,1380.1,Bullish,HOLD,BUY,3 days,5 days,1.33,2
2026-08-08T07:09:10.172Z,AEGISVOPAK,285.3,-1.18,53.2,285.01,262.25,235.87,243.36,-3.217,813122,2197373,58,285.3,255.93,241.24,307.33,Bullish,HOLD,BUY,4 days,1 week,1.33,2
2026-08-08T07:09:10.174Z,SCHNEIDER,1354.8,0.17,49.06,1343.63,1313.15,1097.82,981.39,-3.774,150459,223045,58,1354.8,1241.23,1184.44,1439.98,Neutral,HOLD,BUY,4 days,1 week,1.33,20
2026-08-08T07:09:10.180Z,HFCL,207.98,2.12,52.65,204.44,193.14,133.01,118.49,-0.562,19489977,26058384,58,207.98,185.82,174.74,224.6,Neutral,HOLD,BUY,3 days,1 week,1.33,20
2026-08-08T07:09:10.249Z,MSUMI,41.16,0.37,55.08,40.61,40.16,41.01,42.45,-0.003,13810912,10077782,58,41.16,38.67,37.43,43.02,Bullish,HOLD,HOLD,N/A,N/A,1.33,5
2026-08-08T07:09:10.384Z,IFCI,73.98,-1.24,49.32,74.19,73.23,64.49,69.02,0.387,5929569,14400389,58,73.98,68.81,66.22,77.86,Neutral,HOLD,BUY,4 days,1 week,1.33,20
2026-08-08T07:09:10.388Z,CAMS,787.5,-1.49,50.58,788,779.79,757.66,754.11,2.235,1011683,1218524,58,787.5,745.12,723.93,819.29,Neutral,HOLD,BUY,4 days,1 week,1.33,20
2026-08-08T07:09:10.394Z,CAPLIPOINT,2574.1,1.27,54.33,2556.79,2431.99,2108.42,2069.06,-12.751,48098,99050,58,2574.1,2401.88,2315.77,2703.26,Bullish,HOLD,BUY,4 days,1 week,1.33,2
2026-08-08T07:09:10.401Z,SAMMAANCAP,163.17,-2.42,48.44,163.63,164.25,154.63,154.92,0.479,6194885,6452980,58,163.17,153.6,148.81,170.35,Bearish,HOLD,BUY,4 days,1 week,1.33,11
2026-08-08T07:09:10.409Z,SHRIPISTON,4392.8,-1.08,54.97,4279.24,4035.08,3401.99,3120.89,-10.264,36877,57450,58,4392.8,4037.49,3859.83,4659.28,Bullish,HOLD,BUY,4 days,1 week,1.33,2
2026-08-08T07:09:10.443Z,INOXINDIA,1954.7,0.89,53.71,1932.95,1840.88,1494.96,1580.16,-12.722,130519,249861,58,1954.7,1776.73,1687.75,2088.18,Bullish,HOLD,BUY,4 days,1 week,1.33,2
2026-08-08T07:09:10.457Z,CENTURYPLY,781.95,1.74,52.07,781.06,773.77,764,779.38,-2.618,79648,104502,58,781.95,734.37,710.58,817.64,Bullish,HOLD,BUY,4 days,1 week,1.33,2
2026-08-08T07:09:10.492Z,COHANCE,445.75,3.8,52.93,433.35,431.97,497.7,510.17,-0.197,6018027,838982,58,445.75,410.76,393.26,472,Neutral,HOLD,SELL,4 days,1 week,1.33,26
2026-08-08T07:09:10.500Z,APLLTD,830.1,-0.52,56.91,815.94,798.81,805.97,837.16,-0.801,156108,119813,58,830.1,784.02,760.98,864.66,Bullish,HOLD,HOLD,N/A,N/A,1.33,5
2026-08-08T07:09:10.564Z,TEJASNET,513.45,-1.69,43.51,527.99,532.02,501.77,477.72,1.553,682905,1793871,58,513.45,473.2,453.08,543.63,Bearish,HOLD,BUY,4 days,1 week,1.33,11
2026-08-08T07:09:09.638Z,ITC,286.1,0.07,51.84,284.91,287.74,322.06,339.01,0.727,6128841,15906924,53,286.1,277.03,272.49,292.91,Bullish,HOLD,SELL,4 days,1 week,1.33,8
2026-08-08T07:09:09.655Z,BEL,401,0.45,48.97,399.7,407.89,414.51,417.19,0.402,10798068,12285413,53,401,386.49,379.24,411.88,Neutral,HOLD,SELL,4 days,1 week,1.33,26
2026-08-08T07:09:09.685Z,IOC,143.38,0.5,54.78,141.63,141.79,147.51,153.17,0.324,5173696,11169899,53,143.38,137.86,135.1,147.52,Bullish,HOLD,SELL,4 days,1 week,1.33,8
2026-08-08T07:09:09.758Z,BANKBARODA,250.7,-0.12,50.52,248.4,255.88,267.28,272.84,1.582,7479873,9430476,53,250.7,239.76,234.29,258.91,Neutral,HOLD,SELL,4 days,1 week,1.33,26
2026-08-08T07:09:09.763Z,TMPV,347,0.48,54.99,340.54,346.42,393.37,425.07,3.27,4274035,7281800,53,347,332.26,324.88,358.06,Bullish,HOLD,SELL,4 days,1 week,1.33,8
2026-08-08T07:09:09.771Z,TATAPOWER,380.55,0.52,48.88,380.01,387.04,391.96,395,1.276,2614409,3225864,53,380.55,367.84,361.48,390.09,Neutral,HOLD,SELL,4 days,1 week,1.33,26
2026-08-08T07:09:09.816Z,LUPIN,2363.5,-0.9,43.28,2411.46,2388.58,2254.55,2186.74,-11.866,2046981,994686,53,2363.5,2255.06,2200.84,2444.83,Bearish,HOLD,BUY,4 days,1 week,1.33,11
2026-08-08T07:09:09.826Z,VEDL,278.85,1.4,53.97,270.86,303.46,441.23,476.71,3.934,10287563,11999321,53,278.85,263.85,256.35,290.1,Bullish,HOLD,SELL,4 days,1 week,1.33,8
2026-08-08T07:09:09.986Z,FACT,839.4,-0.14,49.46,839.08,854.83,865.99,885.78,4.334,46846,95021,53,839.4,796.75,775.42,871.39,Neutral,HOLD,SELL,4 days,1 week,1.33,26
2026-08-08T07:09:10.040Z,SUPREMEIND,3442,-1.01,50.82,3435.45,3453.27,3650.77,3718.36,7.396,177284,199162,53,3442,3253.74,3159.62,3583.19,Bullish,HOLD,SELL,4 days,1 week,1.33,8
2026-08-08T07:09:10.086Z,ASTRAL,1444,0.65,51.75,1432.85,1453.28,1487.75,1481.94,6.534,196726,549502,53,1444,1372.51,1336.77,1497.61,Bullish,HOLD,SELL,4 days,1 week,1.33,8
2026-08-08T07:09:10.110Z,DELHIVERY,473.3,2.09,47.81,477.01,474.63,456.38,456.97,-1.49,6405412,3776602,53,473.3,445.38,431.42,494.24,Bearish,HOLD,BUY,4 days,1 week,1.33,11
2026-08-08T07:09:10.202Z,IKS,1737.7,-7.46,44.46,1822.73,1769.68,1649.76,1597.96,-10.083,590774,142518,53,1737.7,1615.22,1553.98,1829.56,Neutral,HOLD,BUY,4 days,1 week,1.33,20
2026-08-08T07:09:10.382Z,ASTRAZEN,8191,1.02,46.16,8146.46,8244.85,8500.07,8661.7,17.585,3198,6331,53,8191,7813.52,7624.78,8474.11,Neutral,HOLD,SELL,4 days,1 week,1.33,26
2026-08-08T07:09:10.432Z,PINELABS,154.44,-1.03,54.01,150.03,153.48,185.43,164.42,0.965,12806006,23159440,53,154.44,140.41,133.4,164.96,Bullish,HOLD,SELL,4 days,1 week,1.33,8
2026-08-08T07:09:09.977Z,ABBOTINDIA,27835,0.18,56.13,27661.95,27167.48,27739.34,27929.52,-87.482,6071,11335,50,27835,26917.06,26458.09,28523.46,Bullish,HOLD,HOLD,N/A,N/A,1.33,5
2026-08-08T07:09:10.440Z,EMAMILTD,412.55,2.54,50.68,407.33,410.89,456.96,486.98,-0.926,1435524,647287,48,412.55,389.33,377.72,429.97,Neutral,HOLD,SELL,4 days,1 week,1.33,26
2026-08-08T07:09:09.604Z,ICICIBANK,1421,-2.5,49.72,1431.64,1392.67,1361.94,1348.58,-4.325,14395789,12733971,46,1421,1372.43,1348.15,1457.42,Neutral,HOLD,BUY,4 days,1 week,1.33,20
2026-08-08T07:09:10.219Z,SHYAMMETL,1006.9,-0.85,48.6,1017.28,988.22,921.52,915.95,-5.238,717867,626478,46,1006.9,949.29,920.49,1050.11,Neutral,HOLD,BUY,4 days,1 week,1.33,20
2026-08-08T07:09:10.333Z,AADHARHFC,506.4,0.24,54,506.77,503.19,492.87,496.08,-0.814,380689,325713,46,506.4,476.55,461.63,528.78,Bearish,HOLD,BUY,4 days,1 week,1.33,11
2026-08-08T07:09:10.517Z,CLEANMAX,1323.8,-4.13,52.51,1343.33,1291.72,1082.77,1100.01,-2.796,224976,176070,46,1323.8,1177.92,1104.98,1433.21,Neutral,HOLD,BUY,4 days,1 week,1.33,20
2026-08-08T07:09:10.091Z,NH,1885.1,-0.95,37.7,1978.03,1952.24,1865.26,1873.21,-19.381,703113,306901,45,1885.1,1784.48,1734.17,1960.56,Bearish,HOLD,BUY,4 days,1 week,1.33,11
2026-08-08T07:09:10.504Z,FIVESTAR,543.25,-0.81,56.5,545.37,520.5,502.76,521.04,-3.041,300190,745977,45,543.25,506.56,488.21,570.77,Neutral,HOLD,BUY,4 days,1 week,1.33,20
2026-08-08T07:09:09.708Z,TRENT,2997,-3.54,49.92,3004.53,2966.93,3283.27,3307.55,17.405,2469173,1147091,43,2997,2830.92,2747.88,3121.56,Neutral,HOLD,SELL,4 days,1 week,1.33,26
2026-08-08T07:09:09.981Z,MRF,134190,-0.16,54.72,132808.86,131588.94,136530.42,141004.76,-9.128,3690,4550,43,134190,129823.01,127639.52,137465.24,Bullish,HOLD,SELL,4 days,1 week,1.33,8
2026-08-08T07:09:10.124Z,DALBHARAT,1827.4,-0.58,53.45,1811.77,1796.32,1929.13,2044.66,-2.602,124954,262088,43,1827.4,1735.1,1688.95,1896.63,Bullish,HOLD,SELL,4 days,1 week,1.33,8
2026-08-08T07:09:10.133Z,HEXT,564.6,-1.05,50.42,559.64,540.76,573.76,602.73,-2.931,416438,1070641,43,564.6,514.21,489.01,602.39,Bullish,HOLD,SELL,4 days,1 week,1.33,8
2026-08-08T07:09:10.207Z,MRPL,167.01,-0.46,52,166.49,163.34,160.1,170.43,-0.425,2184338,23036631,43,167.01,153.14,146.21,177.41,Bullish,HOLD,BUY,4 days,1 week,1.33,2
2026-08-08T07:09:10.429Z,INDIACEM,398.15,1.3,53.9,394.03,391.74,394.7,410.99,-0.742,181089,402399,43,398.15,375.84,364.69,414.88,Bullish,HOLD,HOLD,N/A,N/A,1.33,5
2026-08-08T07:09:10.434Z,JSWCEMENT,134.29,1.26,50.4,134.21,132.79,129.89,135.71,-0.55,1543467,2021911,43,134.29,127.78,124.52,139.17,Neutral,HOLD,BUY,4 days,1 week,1.33,20
2026-08-08T07:09:10.459Z,CROMPTON,249.95,-7.43,40.67,260.74,263.84,269.96,270.15,0.848,22616837,3878889,43,249.95,233.1,224.67,262.59,Bearish,HOLD,SELL,4 days,1 week,1.33,17
2026-08-08T07:09:09.618Z,SUNPHARMA,1945,-0.31,51.86,1948.95,1905.38,1793.34,1743.06,-7.036,2425268,2535853,38,1945,1876.38,1842.07,1996.46,Neutral,HOLD,BUY,4 days,1 week,1.33,20
2026-08-08T07:09:09.624Z,ADANIENT,3020,-0.98,46.48,3062.73,2981.1,2589.7,2455.52,-12.722,843121,1177733,38,3020,2882.89,2814.33,3122.83,Bearish,HOLD,BUY,4 days,1 week,1.33,11
2026-08-08T07:09:09.628Z,ADANIPOWER,209,0.42,41.07,213.35,215.54,185.74,173.65,-0.185,14372119,24381999,38,209,198.3,192.95,217.02,Bearish,HOLD,BUY,4 days,1 week,1.33,11
2026-08-08T07:09:09.634Z,ADANIPORTS,1693.5,-0.09,35.09,1747.06,1760.77,1619.35,1542.75,-8.661,2387389,2121915,38,1693.5,1620.75,1584.38,1748.06,Bearish,HOLD,BUY,4 days,1 week,1.33,11
2026-08-08T07:09:09.687Z,ADANIENSOL,1630.1,-0.72,46.31,1649.94,1577.47,1268.28,1190.76,-15.036,938596,1993299,38,1630.1,1531.65,1482.42,1703.94,Neutral,HOLD,BUY,4 days,1 week,1.33,20
2026-08-08T07:09:09.691Z,TORNTPHARM,4924,-1.52,53.52,4940,4767.72,4305.57,4282.93,-16.338,701944,925289,38,4924,4652.71,4517.06,5127.47,Neutral,HOLD,BUY,4 days,1 week,1.33,20
2026-08-08T07:09:09.725Z,CUMMINSIND,5426,0.44,43.9,5506.87,5503.54,4969.43,4662.95,-8.974,262771,467045,38,5426,5130.43,4982.64,5647.68,Bearish,HOLD,BUY,4 days,1 week,1.33,11
2026-08-08T07:09:09.731Z,BHEL,405.2,-0.72,48.67,408.34,398.71,334.25,313.17,-1.118,9754089,13466263,38,405.2,381.06,368.99,423.31,Neutral,HOLD,BUY,4 days,1 week,1.33,20
2026-08-08T07:09:09.738Z,BSE,3457.1,0.64,37.4,3601.89,3693.58,3309.7,2955.81,-2.344,3722055,2737627,38,3457.1,3248.1,3143.6,3613.85,Bearish,HOLD,BUY,4 days,1 week,1.33,11
2026-08-08T07:09:09.782Z,GROWW,190.5,0.77,40.88,196.32,196.94,178.37,174.94,-1.339,15400597,33450205,38,190.5,178.71,172.82,199.34,Bearish,HOLD,BUY,4 days,1 week,1.33,11
2026-08-08T07:09:09.798Z,GMRAIRPORT,107.2,0.57,46.99,108.05,106.77,100.3,99.37,-0.453,7114277,12928283,38,107.2,102.51,100.17,110.72,Bearish,HOLD,BUY,4 days,1 week,1.33,11
2026-08-08T07:09:09.813Z,ZYDUSLIFE,1114.2,0.56,48.46,1120.66,1097.89,1008.32,1002.86,-3.55,666151,1034859,38,1114.2,1066.53,1042.7,1149.95,Bearish,HOLD,BUY,4 days,1 week,1.33,11
2026-08-08T07:09:09.833Z,INDHOTEL,731,-0.68,50.05,734.8,716.62,697.73,698.64,-1.713,1606078,2245371,38,731,701.76,687.15,752.93,Neutral,HOLD,BUY,4 days,1 week,1.33,20
2026-08-08T07:09:09.846Z,MANKIND,2456,0.84,40.53,2503.16,2468.97,2363.39,2329.06,-20.156,241909,482977,38,2456,2325.53,2260.3,2553.85,Bearish,HOLD,BUY,4 days,1 week,1.33,11
2026-08-08T07:09:09.883Z,LTF,308,-2.73,48.62,311.19,303.38,281.82,280.75,-0.556,4814207,6444708,38,308,289.47,280.21,321.9,Neutral,HOLD,BUY,4 days,1 week,1.33,20
2026-08-08T07:09:09.919Z,ATGL,657.55,-0.42,40.21,676.05,683.5,634.72,655.95,-0.78,373836,1386912,38,657.55,619.37,600.28,686.18,Bearish,HOLD,BUY,4 days,1 week,1.33,11
2026-08-08T07:09:09.925Z,YESBANK,22.69,0.04,40.28,23.09,23.1,21.84,21.81,-0.021,25521116,62346849,38,22.69,21.88,21.47,23.3,Bearish,HOLD,BUY,4 days,1 week,1.33,11
2026-08-08T07:09:09.927Z,BIOCON,426.35,-2.35,49.57,428.33,421,396.08,392.72,-1.163,5265823,7075185,38,426.35,404.51,393.58,442.73,Neutral,HOLD,BUY,4 days,1 week,1.33,20
2026-08-08T07:09:09.937Z,PRESTIGE,1584.8,0.43,46.48,1623.81,1574.64,1518.53,1503.61,-16.697,475170,671905,38,1584.8,1475.26,1420.49,1666.96,Bearish,HOLD,BUY,3 days,5 days,1.33,11
2026-08-08T07:09:09.938Z,MCX,2638,-0.08,40.48,2716.66,2784.24,2535.91,2381.17,-8.123,1444759,1746618,38,2638,2478.22,2398.34,2757.83,Bearish,HOLD,BUY,4 days,1 week,1.33,11
2026-08-08T07:09:09.942Z,ALKEM,5620,-1.34,49.25,5631.41,5558.87,5461.45,5509.03,-9.631,109477,123826,38,5620,5380.1,5260.15,5799.93,Neutral,HOLD,BUY,4 days,1 week,1.33,20
2026-08-08T07:09:09.951Z,OBEROIRLTY,1775,-0.11,43.36,1822.09,1785.69,1681.07,1644.26,-15.066,171271,358498,38,1775,1681.99,1635.48,1844.76,Bearish,HOLD,BUY,4 days,1 week,1.33,11
2026-08-08T07:09:09.974Z,MAHABANK,78.28,0.14,40.49,80.47,81.35,72.77,68.77,-0.082,9248212,15367098,38,78.28,74.03,71.91,81.47,Bearish,HOLD,BUY,4 days,1 week,1.33,11
2026-08-08T07:09:09.997Z,MOTILALOFS,870,-0.46,41.61,893.03,896.6,867.09,869.48,-3.893,891154,1401095,38,870,818.65,792.98,908.51,Bearish,HOLD,BUY,4 days,1 week,1.33,11
2026-08-08T07:09:10.036Z,PAGEIND,39900,-1.13,48.36,40304.71,39727.97,38653.31,38341.47,-71.476,15718,26379,38,39900,38101,37201.49,41249.25,Bearish,HOLD,BUY,4 days,1 week,1.33,11
2026-08-08T07:09:10.041Z,IPCALAB,1735.8,-1.65,47.56,1759.74,1709.4,1561.15,1512.53,-15.992,151963,236186,38,1735.8,1619.38,1561.17,1823.12,Bearish,HOLD,BUY,4 days,1 week,1.33,11
2026-08-08T07:09:10.097Z,KPRMILL,1076.7,-0.17,50.19,1082.19,1071.76,1005.17,1018.74,-1.511,169826,280759,38,1076.7,998.31,959.12,1135.49,Bearish,HOLD,BUY,4 days,1 week,1.33,11
2026-08-08T07:09:10.138Z,HONAUT,37900,-1.24,51.11,38361.03,37178.57,34809.98,34360.61,-100.534,2587,7287,38,37900,35956.05,34984.07,39357.97,Neutral,HOLD,BUY,4 days,1 week,1.33,20
2026-08-08T07:09:10.141Z,STARHEALTH,569.85,-0.66,42.79,585.74,570.37,513.11,492.56,-3.736,198994,555926,38,569.85,535.94,518.98,595.28,Bearish,HOLD,BUY,4 days,1 week,1.33,11
2026-08-08T07:09:10.151Z,KIRLOSENG,2161.7,-3.56,51.72,2238.24,2145.49,1655.51,1551.11,-7.491,372981,395639,38,2161.7,1965.11,1866.82,2309.14,Bearish,HOLD,BUY,4 days,1 week,1.33,11
2026-08-08T07:09:10.200Z,ABSLAMC,1025.3,0.81,43.14,1049.99,1069.36,976.27,938.75,-3.382,169770,362279,38,1025.3,950.93,913.74,1081.08,Bearish,HOLD,BUY,3 days,1 week,1.33,11
2026-08-08T07:09:10.222Z,BANDHANBNK,176.02,0.78,40.32,182.21,190.23,180.05,174.44,-0.184,10729624,21282264,38,176.02,162.84,156.26,185.9,Bearish,HOLD,HOLD,N/A,N/A,1.33,14
2026-08-08T07:09:10.262Z,ACUTAAS,3297.9,0.46,45.77,3334.04,3254.06,2549.19,2285.18,-34.047,107779,384578,38,3297.9,3008.12,2863.23,3515.23,Bearish,HOLD,BUY,4 days,1 week,1.33,11
2026-08-08T07:09:10.264Z,ACMESOLAR,368.6,-3.57,54.17,371.24,355.55,302.4,296.17,-0.671,1423424,2225125,38,368.6,338.74,323.8,391,Neutral,HOLD,BUY,4 days,1 week,1.33,20
2026-08-08T07:09:10.269Z,AMBER,7435,-1.21,45.94,7500.53,7567.29,7468.98,7371.1,-5.269,102768,255714,38,7435,7025.13,6820.2,7742.4,Bearish,HOLD,HOLD,N/A,N/A,1.33,14
2026-08-08T07:09:10.295Z,CREDITACC,1523.6,-0.26,54.3,1533.18,1470.23,1356.44,1379.74,-4.734,233078,452381,38,1523.6,1419.57,1367.56,1601.62,Neutral,HOLD,BUY,4 days,1 week,1.33,20
2026-08-08T07:09:10.300Z,DATAPATTNS,4380.7,-0.27,49.08,4414.91,4328.26,3641.53,3565.82,-2.865,335411,1112846,38,4380.7,3983.22,3784.48,4678.81,Neutral,HOLD,BUY,4 days,1 week,1.33,20
2026-08-08T07:09:10.321Z,CGCL,230.25,-4.49,46.91,235.59,226.89,201.1,202.6,-1.843,2784996,3716743,38,230.25,210.32,200.35,245.2,Bearish,HOLD,BUY,4 days,1 week,1.33,11
2026-08-08T07:09:10.328Z,EMMVEE,318.9,-2.82,45.58,326.42,320.8,269.69,258.7,-0.885,1578665,3270437,38,318.9,293.23,280.39,338.15,Bearish,HOLD,BUY,3 days,5 days,1.33,11
2026-08-08T07:09:10.353Z,CEMPRO,1208.1,-3.03,29.95,1380.73,1299.21,971.77,912.59,-44.533,838985,657004,38,1208.1,1073.5,1006.2,1309.05,Bearish,HOLD,BUY,4 days,1 week,1.33,11
2026-08-08T07:09:10.364Z,CUB,212,1.73,48.16,214.6,210.84,197.93,195.67,-2.544,3440800,3826688,38,212,195.38,187.06,224.47,Bearish,HOLD,BUY,4 days,1 week,1.33,11
2026-08-08T07:09:10.390Z,DEEPAKFERT,1537.8,-1.36,45.42,1577.65,1524.87,1374.12,1295.6,-9.132,197325,477686,38,1537.8,1419.17,1359.86,1626.77,Bearish,HOLD,BUY,4 days,1 week,1.33,11
2026-08-08T07:09:10.449Z,J&KBANK,159.24,1.78,44.74,166.25,161,133.85,129.29,-3.105,6458285,8288511,38,159.24,143.14,135.09,171.31,Bearish,HOLD,BUY,3 days,4 days,1.33,11
2026-08-08T07:09:10.455Z,VTL,606.75,1.46,43.46,614.52,617.3,548.42,492.47,-2.832,166411,335554,38,606.75,564.31,543.09,638.58,Bearish,HOLD,BUY,4 days,1 week,1.33,11
2026-08-08T07:09:10.479Z,ABDL,599.25,-2.43,42.76,625.01,613.7,564.07,562.8,-2.898,364877,405251,38,599.25,553,529.87,633.94,Bearish,HOLD,BUY,4 days,1 week,1.33,11
2026-08-08T07:09:10.483Z,ZYDUSWELL,533.85,0.65,41.82,559.27,545.75,486.18,475.88,-7.097,247611,437830,38,533.85,487.26,463.96,568.8,Bearish,HOLD,BUY,4 days,1 week,1.33,11
2026-08-08T07:09:10.513Z,THANGAMAYL,5275,2.55,40.99,5882.74,5668.66,4288.39,4232.69,-229.909,213017,312436,38,5275,4513.88,4133.32,5845.84,Bearish,HOLD,BUY,3 days,4 days,1.33,11
2026-08-08T07:09:10.531Z,ZENTEC,1721.1,-0.78,47.97,1729.2,1732.74,1581.98,1560.58,-2.797,194337,410366,38,1721.1,1592.84,1528.72,1817.29,Bearish,HOLD,BUY,4 days,1 week,1.33,11
2026-08-08T07:09:10.538Z,JBMA,648.65,-1.35,40.24,667.72,666.76,634.34,640.14,-1.754,161028,298774,38,648.65,614.37,597.23,674.36,Bearish,HOLD,BUY,4 days,1 week,1.33,11
2026-08-08T07:09:10.565Z,VISHNU,586.6,-1.38,40.28,608.69,604.5,558.46,547.22,-4.98,71792,148637,38,586.6,546.51,526.46,616.67,Bearish,HOLD,BUY,4 days,1 week,1.33,11
2026-08-08T07:09:09.914Z,ICICIPRULI,501.05,-3,50.39,507.81,508.17,555.49,573.04,0.493,3072294,2312467,36,501.05,476.84,464.73,519.21,Neutral,HOLD,SELL,3 days,5 days,1.33,26
2026-08-08T07:09:10.228Z,ITI,282.4,0.28,52.51,283.44,288.27,294.52,302.95,1.173,573736,461105,36,282.4,267.73,260.39,293.4,Bearish,HOLD,SELL,4 days,1 week,1.33,17
2026-08-08T07:09:10.347Z,CESC,163.94,0.9,45.97,164.66,167.2,167.3,169.68,0.272,1298919,1017853,36,163.94,157.28,153.94,168.94,Bearish,HOLD,SELL,4 days,1 week,1.33,17
2026-08-08T07:09:10.412Z,BAYERCROP,4177.2,-2.92,47.61,4241.81,4277.19,4573.43,4617.6,7.713,45900,38111,36,4177.2,4010.13,3926.6,4302.5,Neutral,HOLD,SELL,4 days,1 week,1.33,26
2026-08-08T07:09:10.423Z,CHAMBLFERT,450.7,-1.73,54.98,452.01,455.88,467.04,472.33,2.71,488463,435547,36,450.7,430.25,420.02,466.04,Bearish,HOLD,SELL,4 days,1 week,1.33,17
2026-08-08T07:09:10.445Z,SARDAEN,497.6,-0.66,43.58,505.92,513.91,528.86,551.43,0.102,376213,270688,36,497.6,469.76,455.84,518.48,Bearish,HOLD,SELL,4 days,1 week,1.33,17
2026-08-08T07:09:09.675Z,ADANIGREEN,1372.4,0.07,38.02,1422.49,1427.32,1222.22,1126.14,-6.64,1273380,2711362,30,1372.4,1284.65,1240.78,1438.21,Bearish,SELL,BUY,4 days,1 week,1.33,12
